Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A robust adaptive iterative ensemble smoother scheme for practical history matching applications,Computational Geosciences,,,,10.1007/s10596-018-9786-9,Xiang MaLinfeng Bi,2019,https://link.springer.com/article/10.1007/s10596-018-9786-9,Article
Geostatistical interpolation of non-stationary seismic data,Computational Geosciences,,,,10.1007/s10596-019-9812-6,Francesco TurcoLeonardo AzevedoDan Herold,2019,https://link.springer.com/article/10.1007/s10596-019-9812-6,Article
Correction to: Constraint energy minimizing generalized multiscale finite element method in the mixed formulation,Computational Geosciences,,,,10.1007/s10596-019-9810-8,Eric ChungYalchin EfendievWing Tat Leung,2019,https://link.springer.com/article/10.1007/s10596-019-9810-8,Article
Adjoint-based formulation for computing derivatives with respect to bed boundary positions in resistivity geophysics,Computational Geosciences,,,,10.1007/s10596-019-9808-2,T. Chaumont-FreletM. ShahriariD. Pardo,2019,https://link.springer.com/article/10.1007/s10596-019-9808-2,Article
Model reduction for fractured porous media: a machine learning approach for identifying main flow pathways,Computational Geosciences,,,,10.1007/s10596-019-9811-7,Shriram SrinivasanSatish KarraJeffrey HymanHari ViswanathanGowri Srinivasan,2019,https://link.springer.com/article/10.1007/s10596-019-9811-7,Article
Acknowledgements of reviewers 2018,Computational Geosciences,,,,10.1007/s10596-019-9807-3,,2019,https://link.springer.com/article/10.1007/s10596-019-9807-3,Article
A nodal discontinuous Galerkin finite element method for the poroelastic wave equation,Computational Geosciences,,,,10.1007/s10596-019-9809-1,Khemraj ShuklaJan S. HesthavenJosé M. CarcioneRuichao YeJosep de la PuentePriyank Jaiswal,2019,https://link.springer.com/article/10.1007/s10596-019-9809-1,Article
Experimental and theoretical study of gas/oil relative permeability,Computational Geosciences,,,,10.1007/s10596-018-9806-9,Zohreh FarmaniReza AzinMohamad Mohamadi-BaghmolaeiRouhollah FatehiMehdi Escrochi,2019,https://link.springer.com/article/10.1007/s10596-018-9806-9,Article
Vertically integrated dual-continuum models for CO<sub>2</sub> injection in fractured geological formations,Computational Geosciences,,,,10.1007/s10596-018-9805-x,Yiheng TaoBo GuoKarl W. BandillaMichael A. Celia,2019,https://link.springer.com/article/10.1007/s10596-018-9805-x,Article
Bayesian analysis of the impact of rainfall data product on simulated slope failure for North Carolina locations,Computational Geosciences,,,,10.1007/s10596-018-9804-y,Soni YatheendradasDalia KirschbaumGrey NearingJasper A. VrugtRex L. BaumRick WootenNing LuJonathan W. Godt,2019,https://link.springer.com/article/10.1007/s10596-018-9804-y,Article
Non-intrusive subdomain POD-TPWL for reservoir history matching,Computational Geosciences,,,,10.1007/s10596-018-9803-z,Cong XiaoOlwijn LeeuwenburghHai Xiang LinArnold Heemink,2018,https://link.springer.com/article/10.1007/s10596-018-9803-z,Article
Incomplete mixing in porous media: Todd-Longstaff upscaling approach versus a dynamic local grid refinement method,Computational Geosciences,,,,10.1007/s10596-018-9802-0,Matteo CusiniRobin GielisseHans GrootCor van KruijsdijkHadi Hajibeygi,2018,https://link.springer.com/article/10.1007/s10596-018-9802-0,Article
"Characterizations of solutions in geochemistry: existence, uniqueness, and precipitation diagram",Computational Geosciences,,,,10.1007/s10596-018-9800-2,Jocelyne ErhelTangi Migot,2018,https://link.springer.com/article/10.1007/s10596-018-9800-2,Article
"Non-isothermal compositional liquid gas Darcy flow: formulation, soil-atmosphere boundary condition and application to high-energy geothermal simulations",Computational Geosciences,,,,10.1007/s10596-018-9794-9,Laurence BeaudeKonstantin BrennerSimon LopezRoland MassonFarid Smai,2018,https://link.springer.com/article/10.1007/s10596-018-9794-9,Article
A heterogeneous multiscale MPFA method for single-phase flows in porous media with inertial effects,Computational Geosciences,,,,10.1007/s10596-018-9787-8,Sergey AlyaevEirik KeilegavlenJan M. Nordbotten,2018,https://link.springer.com/article/10.1007/s10596-018-9787-8,Article
Field-scale modeling of microbially induced calcite precipitation,Computational Geosciences,,,,10.1007/s10596-018-9797-6,A. B. CunninghamH. ClassA. EbigboR. GerlachA. J. PhillipsJ. Hommel,2018,https://link.springer.com/article/10.1007/s10596-018-9797-6,Article
Simulations of air and water flow in a model dike during overflow experiments,Computational Geosciences,,,,10.1007/s10596-018-9796-7,Witold TislerWioletta Gorczewska-LangnerDanuta LeśniewskaStanisław MaciejewskiRafał OssowskiAdam Szymkiewicz,2018,https://link.springer.com/article/10.1007/s10596-018-9796-7,Article
Sampling-based stochastic analysis of the PKN model for hydraulic fracturing,Computational Geosciences,,,,10.1007/s10596-018-9784-y,Hasini GarikapatiClemens V. VerhooselE. Harald van BrummelenSergio ZlotnikPedro Díez,2018,https://link.springer.com/article/10.1007/s10596-018-9784-y,Article
A global implicit solver for miscible reactive multiphase multicomponent flow in porous media,Computational Geosciences,,,,10.1007/s10596-018-9788-7,Fabian BrunnerPeter Knabner,2018,https://link.springer.com/article/10.1007/s10596-018-9788-7,Article
Multiscale methods for model order reduction of non-linear multiphase flow problems,Computational Geosciences,,,,10.1007/s10596-018-9798-5,Gurpreet SinghWingtat LeungMary F. Wheeler,2018,https://link.springer.com/article/10.1007/s10596-018-9798-5,Article
Benchmarking of reactive transport codes for 2D simulations with mineral dissolution–precipitation reactions and feedback on transport parameters,Computational Geosciences,,,,10.1007/s10596-018-9793-x,J. PoonoosamyC. WannerP. Alt EppingJ. F. ÁguilaJ. SamperL. MontenegroM. XieD. SuK. U. MayerU. MäderL. R. Van LoonG. Kosakowski,2018,https://link.springer.com/article/10.1007/s10596-018-9793-x,Article
Unified approach to discretization of flow in fractured porous media,Computational Geosciences,,,,10.1007/s10596-018-9778-9,J. M. NordbottenW. M. BoonA. FumagalliE. Keilegavlen,2018,https://link.springer.com/article/10.1007/s10596-018-9778-9,Article
Integrated well placement and fracture design optimization for multi-well pad development in tight oil reservoirs,Computational Geosciences,,,,10.1007/s10596-018-9795-8,Shuhua WangShengnan Chen,2018,https://link.springer.com/article/10.1007/s10596-018-9795-8,Article
Comparison of data-driven uncertainty quantification methods for a carbon dioxide storage benchmark scenario,Computational Geosciences,,,,10.1007/s10596-018-9785-x,Markus KöppelFabian FranzelinIlja KrökerSergey OladyshkinGabriele SantinDominik WittwarAndrea BarthBernard HaasdonkWolfgang NowakDirk PflügerChristian Rohde,2018,https://link.springer.com/article/10.1007/s10596-018-9785-x,Article
Multiscale two-stage solver for Biot’s poroelasticity equations in subsurface media,Computational Geosciences,,,,10.1007/s10596-018-9791-z,Nicola CastellettoSergey KlevtsovHadi HajibeygiHamdi A. Tchelepi,2018,https://link.springer.com/article/10.1007/s10596-018-9791-z,Article
Unstructured Voronoi grids conforming to lower dimensional objects,Computational Geosciences,,,,10.1007/s10596-018-9790-0,Runar Lie BergeØystein Strengehagen KlemetsdalKnut-Andreas Lie,2018,https://link.springer.com/article/10.1007/s10596-018-9790-0,Article
A simple finite element method for elliptic bulk problems with embedded surfaces,Computational Geosciences,,,,10.1007/s10596-018-9792-y,Erik BurmanPeter HansboMats G. Larson,2018,https://link.springer.com/article/10.1007/s10596-018-9792-y,Article
Adaptive mesh refinement with an enhanced velocity mixed finite element method on semi-structured grids using a fully coupled solver,Computational Geosciences,,,,10.1007/s10596-018-9789-6,Benjamin GanisGergina PenchevaMary F. Wheeler,2018,https://link.springer.com/article/10.1007/s10596-018-9789-6,Article
Positive control volume finite element scheme for a degenerate compressible two-phase flow in anisotropic porous media,Computational Geosciences,,,,10.1007/s10596-018-9783-z,Mustapha GhilaniEL Houssaine QuenjelMazen Saad,2018,https://link.springer.com/article/10.1007/s10596-018-9783-z,Article
Trajectory-based DEIM (TDEIM) model reduction applied to reservoir simulation,Computational Geosciences,,,,10.1007/s10596-018-9782-0,Xiaosi TanEduardo GildinHoracio FlorezSumeet TrehanYahan YangNazish Hoda,2018,https://link.springer.com/article/10.1007/s10596-018-9782-0,Article
A simple projection method for the coupled Navier-Stokes and Darcy flows,Computational Geosciences,,,,10.1007/s10596-018-9781-1,Ming-Chih LaiMing-Cheng ShiueKian Chuan Ong,2018,https://link.springer.com/article/10.1007/s10596-018-9781-1,Article
Multiresolution coupled vertical equilibrium model for fast flexible simulation of CO<sub>2</sub> storage,Computational Geosciences,,,,10.1007/s10596-018-9775-z,Olav MøynerHalvor Møll Nilsen,2018,https://link.springer.com/article/10.1007/s10596-018-9775-z,Article
A Lagrange multiplier method for a discrete fracture model for flow in porous media,Computational Geosciences,,,,10.1007/s10596-018-9779-8,Markus KöppelVincent MartinJérôme JaffréJean E. Roberts,2018,https://link.springer.com/article/10.1007/s10596-018-9779-8,Article
Correction to: A quantified study of segmentation techniques on synthetic geological XRM and FIB-SEM images,Computational Geosciences,,,,10.1007/s10596-018-9780-2,Matthew Andrew,2018,https://link.springer.com/article/10.1007/s10596-018-9780-2,Article
Conditions for upscalability of bioclogging in pore network models,Computational Geosciences,,,,10.1007/s10596-018-9773-1,Luis A. Lopez-PeñaBernard MeulenbroekFred Vermolen,2018,https://link.springer.com/article/10.1007/s10596-018-9773-1,Article
Generalized prism grid: a pillar-based unstructured grid for simulation of reservoirs with complicated geological geometries,Computational Geosciences,,,,10.1007/s10596-018-9774-0,Xin LiXiang LiDongxiao Zhang,2018,https://link.springer.com/article/10.1007/s10596-018-9774-0,Article
Robust system size reduction of discrete fracture networks: a multi-fidelity method that preserves transport characteristics,Computational Geosciences,,,,10.1007/s10596-018-9770-4,Shriram SrinivasanJeffrey HymanSatish KarraDaniel O’MalleyHari ViswanathanGowri Srinivasan,2018,https://link.springer.com/article/10.1007/s10596-018-9770-4,Article
Computing derivative information of sequentially coupled subsurface models,Computational Geosciences,,,,10.1007/s10596-018-9772-2,Rafael J. de MoraesJosé R. P. RodriguesHadi HajibeygiJan Dirk Jansen,2018,https://link.springer.com/article/10.1007/s10596-018-9772-2,Article
Correction to: Numerical solution and convergence analysis of steam injection in heavy oil reservoirs,Computational Geosciences,,,,10.1007/s10596-018-9776-y,H. HajinezhadAli R. SoheiliMohammad R. RasaeiF. Toutounian,2018,https://link.springer.com/article/10.1007/s10596-018-9776-y,Article
Correction to: Optimal design of hydraulic fracturing in porous media using the phase field fracture model coupled with genetic algorithm,Computational Geosciences,,,,10.1007/s10596-018-9777-x,Sanghyun LeeBaehyun MinMary F. Wheeler,2018,https://link.springer.com/article/10.1007/s10596-018-9777-x,Article
Streamline simulation of a reactive advective flow with discontinuous flux function,Computational Geosciences,,,,10.1007/s10596-018-9771-3,Masoud Ghaderi ZefrehHalvor M. NilsenKnut Andreas LieXavier RaynaudFlorian Doster,2018,https://link.springer.com/article/10.1007/s10596-018-9771-3,Article
Streamline method for resolving sharp fronts for complex two-phase flow in porous media,Computational Geosciences,,,,10.1007/s10596-018-9767-z,Ettore VidottoRainer HelmigMartin SchneiderBarbara Wohlmuth,2018,https://link.springer.com/article/10.1007/s10596-018-9767-z,Article
Efficient parameter estimation for a methane hydrate model with active subspaces,Computational Geosciences,,,,10.1007/s10596-018-9769-x,Mario Teixeira ParenteSteven MattisShubhangi GuptaChristian DeusnerBarbara Wohlmuth,2018,https://link.springer.com/article/10.1007/s10596-018-9769-x,Article
A quantified study of segmentation techniques on synthetic geological XRM and FIB-SEM images,Computational Geosciences,,,,10.1007/s10596-018-9768-y,Matthew Andrew,2018,https://link.springer.com/article/10.1007/s10596-018-9768-y,Article
Gradient-based Pareto optimal history matching for noisy data of multiple types,Computational Geosciences,,,,10.1007/s10596-018-9766-0,Oleg VolkovVladislav BukshtynovLouis J. DurlofskyKhalid Aziz,2018,https://link.springer.com/article/10.1007/s10596-018-9766-0,Article
Numerical solution and convergence analysis of steam injection in heavy oil reservoirs,Computational Geosciences,,,,10.1007/s10596-018-9763-3,H. HajinezhadAli R. SoheiliMohammad R. RasaeiF. Toutounian,2018,https://link.springer.com/article/10.1007/s10596-018-9763-3,Article
A conservative implicit multirate method for hyperbolic problems,Computational Geosciences,,,,10.1007/s10596-018-9764-2,Ludovica Delpopolo CarciopoloLuca BonaventuraAnna ScottiLuca Formaggia,2018,https://link.springer.com/article/10.1007/s10596-018-9764-2,Article
Surrogate-based parameter inference in debris flow model,Computational Geosciences,,,,10.1007/s10596-018-9765-1,Maria NavarroOlivier P. Le MaîtreIbrahim HoteitDavid L. GeorgeKyle T. MandliOmar M. Knio,2018,https://link.springer.com/article/10.1007/s10596-018-9765-1,Article
Data-driven uncertainty quantification for predictive flow and transport modeling using support vector machines,Computational Geosciences,,,,10.1007/s10596-018-9762-4,Jiachuan HeSteven A. MattisTroy D. ButlerClint N. Dawson,2018,https://link.springer.com/article/10.1007/s10596-018-9762-4,Article
